Ionic radius ,Temperature,Frequency,Re(Z),Img(Z)
2.06e-10,55,19.1,67410.80000000015,4482.91999999999
2.06e-10,55,17.4,67802.40000000008,4835.659999999887
2.06e-10,55,15.8,68200.60000000003,5206.360000000157
2.06e-10,55,14.5,68460.00000000015,5449.239999999731
2.06e-10,55,13.2,68860.60000000014,5801.939999999785
2.06e-10,55,12.0,69227.19999999988,6211.359999999898
2.06e-10,55,11.0,69728.20000000011,6536.90000000027
2.06e-10,55,10.0,69867.20000000039,6817.499999999965
2.06e-10,55,9.12,70460.2000000005,7173.100000000369
2.06e-10,55,8.32,70490.60000000003,7357.040000000355
2.06e-10,55,7.59,71103.40000000047,7772.920000000089
2.06e-10,55,6.92,71853.60000000056,8290.52000000043
2.06e-10,55,6.31,72380.40000000037,8572.099999999791
2.06e-10,55,5.75,73052.20000000033,9023.939999999688
2.06e-10,55,5.25,73552.0,9372.52000000021
2.06e-10,55,4.79,74082.39999999953,9611.91999999998
2.06e-10,55,4.37,74656.60000000008,10139.49999999963
2.06e-10,55,3.98,75295.6000000004,10405.199999999966
2.06e-10,55,3.63,75474.20000000046,10624.739999999714
2.06e-10,55,3.31,76471.20000000006,10977.980000000252
2.06e-10,55,3.02,76894.19999999994,11250.339999999655
2.06e-10,55,2.75,78251.99999999964,11786.939999999746
2.06e-10,55,2.51,79047.79999999957,11999.360000000139
2.06e-10,55,2.29,79724.79999999955,12324.979999999605
2.06e-10,55,2.09,80466.6,12644.600000000019
2.06e-10,55,1.91,81428.79999999994,12964.000000000387
2.06e-10,55,1.74,82325.39999999938,13174.199999999753
2.06e-10,55,1.58,83165.1999999995,13425.999999999785
2.06e-10,55,1.45,83848.39999999985,13735.60000000041
2.06e-10,55,1.32,84716.80000000015,13987.40000000013
2.06e-10,55,1.2,85819.40000000004,14180.200000000028
2.06e-10,55,1.1,86621.19999999974,14429.799999999766
2.06e-10,55,1.0,87317.80000000028,14499.599999999733
2.06e-10,60,1000000.0,2168.3000000000047,961.3900000005267
2.06e-10,60,912000.0,2200.8999999999996,997.4840000005146
2.06e-10,60,832000.0,2176.3599999999965,1017.4760000002859
2.06e-10,60,759000.0,2175.079999999999,1066.1600000002852
2.06e-10,60,692000.0,2282.799999999998,1176.5000000001103
2.06e-10,60,631000.0,2315.9999999999964,1242.019999999933
2.06e-10,60,575000.0,2269.479999999999,1293.1599999999498
2.06e-10,60,525000.0,2252.5600000000045,1370.2199999996592
2.06e-10,60,479000.0,2281.399999999999,1481.5600000000704
2.06e-10,60,437000.0,2384.499999999999,1601.6800000002604
2.06e-10,60,398000.0,2391.399999999997,1724.860000000069
2.06e-10,60,363000.0,2472.2199999999957,1852.200000000003
2.06e-10,60,331000.0,2506.019999999996,1978.2799999999847
2.06e-10,60,302000.0,2573.4400000000046,2168.379999999654
2.06e-10,60,275000.0,2586.159999999992,2306.239999999685
2.06e-10,60,251000.0,2646.400000000006,2510.919999999729
2.06e-10,60,229000.0,2624.8200000000065,2668.859999999534
2.06e-10,60,209000.0,2681.660000000007,2938.579999999659
2.06e-10,60,191000.0,2733.960000000012,3140.739999999591
2.06e-10,60,174000.0,2772.8199999999965,3415.840000000283
2.06e-10,60,158000.0,2832.4799999999996,3735.9800000003434
2.06e-10,60,145000.0,2908.3799999999983,4045.240000000126
2.06e-10,60,132000.0,3159.4200000000046,4483.219999999678
2.06e-10,60,120000.0,3313.8599999999933,4939.899999999751
2.06e-10,60,110000.0,3495.679999999993,5384.459999999838
2.06e-10,60,100000.0,3636.3799999999846,5865.01999999966
2.06e-10,60,91200.0,3710.2600000000084,6384.219999999754
2.06e-10,60,83200.0,3986.5199999999977,6949.2200000000985
2.06e-10,60,75900.0,4086.719999999999,7457.679999999719
2.06e-10,60,69200.0,4374.699999999994,8193.620000000255
2.06e-10,60,63100.0,4607.420000000009,8880.92000000034
2.06e-10,60,57500.0,4874.820000000013,9559.720000000101
2.06e-10,60,52500.0,5557.82000000001,10663.980000000309
2.06e-10,60,47900.0,5912.519999999999,11411.080000000336
2.06e-10,60,43700.0,6487.160000000041,12511.800000000476
2.06e-10,60,39800.0,6892.299999999974,13531.400000000118
2.06e-10,60,36300.0,7446.379999999965,14535.79999999986
2.06e-10,60,33100.0,8227.699999999997,15607.599999999671
2.06e-10,60,30200.0,9381.49999999999,16875.600000000362
2.06e-10,60,27500.0,10490.42000000002,18302.600000000097
2.06e-10,60,25100.0,11758.15999999998,19572.999999999818
2.06e-10,60,22900.0,12431.800000000048,20602.3999999996
2.06e-10,60,20900.0,13823.19999999993,21886.19999999982
2.06e-10,60,19100.0,15942.200000000008,23328.199999999844
2.06e-10,60,17400.0,17404.00000000001,24505.8000000002
2.06e-10,60,15800.0,19039.200000000088,25592.999999999825
2.06e-10,60,14500.0,21295.000000000102,26571.199999999943
2.06e-10,60,13200.0,24161.400000000016,27308.99999999964
2.06e-10,60,12000.0,25886.799999999883,28178.19999999938
2.06e-10,60,11000.0,28582.800000000036,28869.79999999973
2.06e-10,60,10000.0,31429.599999999995,29220.99999999921
2.06e-10,60,9120.0,35321.1999999999,29408.39999999965
2.06e-10,60,8320.0,38412.99999999963,29151.79999999993
2.06e-10,60,7590.0,41215.7999999999,28599.399999999907
2.06e-10,60,6920.0,43426.80000000032,27845.6000000005
2.06e-10,60,6310.0,46147.20000000035,26809.000000000364
2.06e-10,60,5750.0,48037.00000000019,25866.800000000025
2.06e-10,60,5250.0,49957.99999999995,24650.20000000035
2.06e-10,60,4790.0,52602.00000000001,23091.000000000575
2.06e-10,60,4370.0,53871.800000000316,21904.40000000024
2.06e-10,60,3980.0,55044.600000000086,20691.999999999567
2.06e-10,60,3630.0,56460.20000000019,19140.60000000026
2.06e-10,60,3310.0,58055.40000000011,17237.20000000011
2.06e-10,60,3020.0,58711.39999999971,16717.39999999988
2.06e-10,60,2750.0,59510.999999999956,14257.479999999874
2.06e-10,60,2510.0,60093.799999999865,13793.279999999673
2.06e-10,60,2290.0,60853.00000000002,12914.719999999523
2.06e-10,60,2090.0,61370.600000000166,11950.040000000346
2.06e-10,60,1910.0,61742.79999999998,11173.200000000394
2.06e-10,60,1740.0,62165.19999999986,9786.640000000027
2.06e-10,60,1580.0,62575.39999999985,9125.299999999894
2.06e-10,60,1450.0,62817.40000000001,8214.940000000059
2.06e-10,60,1320.0,62901.40000000001,7636.940000000244
2.06e-10,60,1200.0,63016.200000000055,6718.140000000058
2.06e-10,60,1100.0,63212.80000000047,6181.560000000138
2.06e-10,60,1000.0,63261.20000000019,5505.939999999817
2.06e-10,60,912.0,63457.399999999805,5035.259999999988
2.06e-10,60,832.0,63383.19999999994,4401.140000000051
2.06e-10,60,759.0,63597.00000000013,4101.080000000097
2.06e-10,60,692.0,63495.6000000002,3593.640000000058
2.06e-10,60,631.0,63445.60000000006,3166.024000000145
2.06e-10,60,575.0,63355.59999999995,2679.6420000003222
2.06e-10,60,525.0,63488.60000000001,2574.842000000312
2.06e-10,60,479.0,63574.19999999992,2363.782000000322
2.06e-10,60,437.0,63592.199999999895,2188.2040000003713
2.06e-10,60,398.0,63604.39999999992,1925.4300000005362
2.06e-10,60,363.0,63611.5999999999,1820.39000000053
2.06e-10,60,331.0,63693.79999999991,1423.004000000279
2.06e-10,60,302.0,63682.39999999991,1295.3680000002482
2.06e-10,60,275.0,63693.39999999992,1115.5200000003695
2.06e-10,60,251.0,63693.39999999992,1048.9920000003938
2.06e-10,60,229.0,63685.79999999993,916.7080000003363
2.06e-10,60,209.0,63672.999999999985,882.9300000002486
2.06e-10,60,191.0,63623.00000000016,851.9520000000392
2.06e-10,60,174.0,63600.40000000024,800.6439999996467
2.06e-10,60,158.0,63600.20000000025,724.5679999998596
2.06e-10,60,145.0,63601.40000000024,715.8319999998582
2.06e-10,60,132.0,63611.80000000021,698.0800000001415
2.06e-10,60,120.0,63690.59999999993,700.0380000004469
2.06e-10,60,110.0,63695.199999999895,705.4680000004483
2.06e-10,60,100.0,63698.79999999991,736.718000000524
2.06e-10,60,91.2,63701.39999999991,772.1019999999285
2.06e-10,60,83.2,63710.19999999993,794.3819999999137
2.06e-10,60,75.9,63730.800000000076,833.85199999983
2.06e-10,60,69.2,63781.20000000035,910.5240000001093
2.06e-10,60,63.1,63809.80000000042,990.4220000001504
2.06e-10,60,57.5,63850.200000000164,1079.4860000000738
2.06e-10,60,52.5,63732.200000000186,1689.679999999867
2.06e-10,60,47.9,63914.99999999974,986.1880000003395
2.06e-10,60,43.7,64002.59999999965,1162.800000000334
2.06e-10,60,39.8,64011.59999999975,1628.740000000188
2.06e-10,60,36.3,63984.800000000076,1742.8999999997332
2.06e-10,60,33.1,64161.80000000029,1878.2999999998538
2.06e-10,60,30.2,64279.800000000134,2016.8199999998576
2.06e-10,60,27.5,64419.60000000019,2255.1199999999644
2.06e-10,60,25.1,64556.20000000031,2630.400000000055
2.06e-10,60,22.9,64549.40000000037,2690.0600000000586
2.06e-10,60,20.9,64655.00000000039,2815.920000000091
2.06e-10,60,19.1,64853.200000000266,2996.819999999817
2.06e-10,60,17.4,64960.600000000224,3251.599999999969
2.06e-10,60,15.8,65189.39999999991,3577.58000000024
2.06e-10,60,14.5,65276.00000000018,3798.500000000406
2.06e-10,60,13.2,65400.200000000135,3972.7200000002595
2.06e-10,60,12.0,65731.99999999993,4330.439999999919
2.06e-10,60,11.0,65925.00000000026,4601.91999999995
2.06e-10,60,10.0,66235.19999999959,5046.099999999654
2.06e-10,60,9.12,66445.99999999967,5320.659999999652
2.06e-10,60,8.32,66604.59999999973,5490.0199999993565
2.06e-10,60,7.59,66919.19999999997,5858.899999999497
2.06e-10,60,6.92,67504.40000000026,6434.6399999997
2.06e-10,60,6.31,67617.60000000014,6632.159999999734
2.06e-10,60,5.75,68090.4000000001,7058.440000000234
2.06e-10,60,5.25,68591.40000000011,7492.960000000247
2.06e-10,60,4.79,68954.80000000002,7839.44000000002
2.06e-10,60,4.37,69493.79999999997,8253.860000000004
2.06e-10,60,3.98,70134.19999999994,8766.400000000094
2.06e-10,60,3.63,70373.20000000004,8967.760000000248
2.06e-10,60,3.31,71153.79999999983,9524.420000000151
2.06e-10,60,3.02,71619.79999999984,9833.699999999824
2.06e-10,60,2.75,72635.79999999973,10409.019999999655
2.06e-10,60,2.51,73032.9999999997,10645.7199999998
2.06e-10,60,2.29,73764.19999999965,11081.760000000224
2.06e-10,60,2.09,74287.39999999964,11373.400000000507
2.06e-10,60,1.91,75722.20000000038,12008.600000000124
2.06e-10,60,1.74,76288.60000000028,12265.800000000041
2.06e-10,60,1.58,77178.39999999983,12736.199999999822
2.06e-10,60,1.45,77949.80000000018,13051.80000000028
2.06e-10,60,1.32,78323.20000000007,13223.2000000003
2.06e-10,60,1.2,79725.99999999943,13781.600000000408
2.06e-10,60,1.1,80500.99999999997,14002.599999999782
2.06e-10,60,1.0,81315.3999999998,14279.399999999627
